
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000908885,0.005
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.00150082,0.00572354
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000496205,0.000637056
0.000970996,0.00107314
0.00590657,0.00594098
0.0208421,0.0206716
0.0437038,0.0432194
0.067199,0.0663922
0.0906943,0.0895649
0.114189,0.112738
0.137685,0.13591
0.16118,0.159083
0.184675,0.182256
0.20817,0.205429
0.231666,0.228601
0.255161,0.251774
0.00100882,0.00109285
0.00600882,0.00533555
0.0210088,0.0180636
0.0448386,0.0382841
0.0700007,0.0596352
0.0951628,0.0809863
0.120325,0.102337
0.145487,0.123688
0.170649,0.14504
0.195811,0.166391
0.220974,0.187742
0.246136,0.209093
0.271298,0.230444
-0.0238483,-0.034072
-0.0188483,-0.0298539
-0.00384831,-0.0171997
0.0200109,0.00292821
0.0452342,0.024207
0.0704575,0.0454857
0.0956808,0.0667645
0.120904,0.0880432
0.146128,0.109322
0.171351,0.130601
0.196574,0.151879
0.221797,0.173158
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
0.247021,0.194437
-0.0111401,-0.0618255
-0.00698458,-0.0568255
0.00548205,-0.0418255
0.0253724,-0.0178931
0.0464652,0.00748591
0.0675579,0.032865
0.0886507,0.058244
0.109743,0.083623
0.130836,0.109002
0.151929,0.134381
0.173022,0.15976
0.194114,0.185139
0.215207,0.210518
0.0815986,-0.000339872
0.0865986,0.00359185
0.101599,0.015387
0.126597,0.0350446
0.156434,0.0585065
0.186271,0.0819684
0.216107,0.10543
0.245944,0.128892
0.275781,0.152354
0.305617,0.175816
0.335454,0.199278
0.36529,0.22274
0.395127,0.246202
0.205501,0.122904
0.234079,0.139615
0.251321,0.148075
0.279414,0.159636
0.307245,0.1678
0.334813,0.172566
0.362119,0.173934
0.389163,0.171905
0.415944,0.166477
0.442462,0.157652
0.468718,0.14543
0.494712,0.129809
0.520443,0.110791
