
0,0
0.005,0.00324977
0.02,0.0129991
0.0447284,0.0290714
0.0723976,0.0470552
0.100067,0.0650389
0.127736,0.0830226
0.155405,0.101006
0.183075,0.11899
0.210744,0.136974
0.238413,0.154958
0.266082,0.172941
0.293751,0.190925
0.321421,0.208909
0.34909,0.226893
0.376759,0.244876
0.404428,0.26286
0.432098,0.280844
0.459767,0.298828
0.487436,0.316811
0.515105,0.334795
0.542775,0.352779
0.570444,0.370763
0.598113,0.388746
0.625782,0.40673
0.653451,0.424714
0.681121,0.442698
0.70879,0.460681
0.736459,0.478665
0.764128,0.496649
0.791798,0.514632
0.819467,0.532616
0.847136,0.5506
0.874805,0.568584
0.902475,0.586567
0.930144,0.604551
0.957813,0.622535
0.985482,0.640519
1.01315,0.658502
1.04082,0.676486
1.06849,0.69447
1.09616,0.712454
1.12383,0.730437
1.1515,0.748421
1.17917,0.766405
1.20684,0.784389
1.23451,0.802372
1.26217,0.820356
1.28984,0.83834
1.31751,0.856324
1.34518,0.874307
1.37285,0.892291
1.40052,0.910275
1.42819,0.928259
1.45586,0.946242
1.48353,0.964226
1.50665,0.979619
1.53369,0.998279
1.5603,1.01739
1.58648,1.03695
1.61225,1.05696
1.63759,1.07743
1.6625,1.09834
1.687,1.11971
1.71107,1.14152
1.73471,1.16379
1.75794,1.18651
1.78074,1.20968
1.80311,1.2333
1.82506,1.25737
1.84659,1.28189
1.8677,1.30686
1.88838,1.33228
1.90864,1.35816
1.92831,1.38464
1.94799,1.41113
1.96767,1.43762
1.98735,1.4641
2.00704,1.49059
2.02672,1.51708
2.0464,1.54357
2.06608,1.57006
2.08576,1.59655
2.10544,1.62304
2.12512,1.64953
2.1448,1.67602
2.16448,1.7025
2.18416,1.72899
2.20384,1.75548
2.22353,1.78197
2.24321,1.80846
2.26289,1.83495
2.28257,1.86144
2.30225,1.88793
2.32193,1.91442
2.34161,1.9409
2.36129,1.96739
2.38097,1.99388
2.40065,2.02037
2.42033,2.04686
2.44002,2.07335
2.4597,2.09984
2.47938,2.12633
2.49906,2.15282
2.51874,2.1793
2.53842,2.20579
2.5581,2.23228
2.57778,2.25877
2.59746,2.28526
2.61714,2.31175
2.63682,2.33824
2.65651,2.36473
2.67619,2.39122
2.69587,2.4177
2.71555,2.44419
2.73523,2.47068
2.75491,2.49717
2.77459,2.52366
2.79427,2.55015
2.81395,2.57664
2.83363,2.60313
2.85331,2.62962
2.873,2.6561
2.89268,2.68259
2.91236,2.70908
2.93204,2.73557
2.95172,2.76206
2.9714,2.78855
2.99108,2.81504
3.01076,2.84153
3.03044,2.86802
3.05012,2.8945
3.0698,2.92099
3.08949,2.94748
3.10917,2.97397
3.12885,3.00046
3.14853,3.02695
3.16821,3.05344
3.18789,3.07993
3.20757,3.10642
3.22725,3.1329
3.24693,3.15939
3.26661,3.18588
3.2863,3.21237
3.30598,3.23886
3.32566,3.26535
3.34534,3.29184
3.36502,3.31833
3.3847,3.34482
3.40438,3.3713
3.42406,3.39779
3.44374,3.42428
3.46342,3.45077
3.4823,3.47617
3.4948,3.493
3.49988,3.49983
3.5,3.5
0.0958772,0.091924
0.123546,0.109908
0.151216,0.127891
0.178885,0.145875
0.206554,0.163859
0.234223,0.181843
0.261893,0.199826
0.289562,0.21781
0.317231,0.235794
0.3449,0.253778
0.372569,0.271761
0.400239,0.289745
0.427908,0.307729
0.455577,0.325713
0.483246,0.343696
0.510916,0.36168
0.538585,0.379664
0.566254,0.397648
0.593923,0.415631
0.621593,0.433615
0.649262,0.451599
0.676931,0.469583
0.7046,0.487566
0.732269,0.50555
0.759939,0.523534
0.787608,0.541518
0.815277,0.559501
0.842946,0.577485
0.870616,0.595469
0.898285,0.613453
0.925954,0.631436
0.953623,0.64942
0.981293,0.667404
1.00896,0.685388
1.03663,0.703371
1.0643,0.721355
1.09197,0.739339
1.11964,0.757323
1.14731,0.775306
1.17498,0.79329
1.20265,0.811274
1.23032,0.829257
1.25798,0.847241
1.28565,0.865225
1.31332,0.883209
1.34099,0.901192
1.36866,0.919176
1.39633,0.93716
1.41946,0.952553
1.44649,0.971213
1.4731,0.990324
1.49929,1.00989
1.52505,1.0299
1.55039,1.05036
1.57531,1.07128
1.5998,1.09264
1.62387,1.11446
1.64752,1.13672
1.67074,1.15944
1.69354,1.18261
1.71591,1.20623
1.73787,1.2303
1.75939,1.25482
1.7805,1.27979
1.80118,1.30522
1.82144,1.33109
1.84111,1.35757
1.86079,1.38406
1.88048,1.41055
1.90016,1.43704
1.91984,1.46353
1.93952,1.49002
1.9592,1.5165
1.97888,1.54299
1.99856,1.56948
2.01824,1.59597
2.03792,1.62246
2.0576,1.64895
