
0,0
0.005,0.005
0.02,0.02
0.0427786,0.0427786
0.0661131,0.0661131
0.0894476,0.0894476
0.112782,0.112782
0.136117,0.136117
0.159451,0.159451
0.182786,0.182786
0.20612,0.20612
0.229455,0.229455
0.252789,0.252789
0.0533237,0.0534259
0.0766583,0.0767604
0.0999928,0.100095
0.123327,0.123429
0.146662,0.146764
0.165719,0.164748
0.190353,0.186162
0.215855,0.206296
0.242223,0.225151
0.269458,0.242725
0.29756,0.259019
0.326529,0.274034
0.356364,0.287768
0.356364,0.287768
0.388409,0.294769
0.420649,0.301813
0.452889,0.308857
0.485128,0.3159
0.517368,0.322944
0.549607,0.329988
0.581847,0.337031
0.614086,0.344075
0.646326,0.351119
0.678565,0.358162
0.710805,0.365206
0.743044,0.37225
0.517368,0.322944
0.549607,0.329988
0.581847,0.337031
0.614086,0.344075
0.630271,0.347148
0.662635,0.35283
0.69508,0.357604
0.727608,0.361471
0.760218,0.364429
0.792911,0.36648
0.825686,0.367623
0.858543,0.367858
0.891524,0.367034
0.890124,0.375135
0.923096,0.373796
0.956069,0.372458
0.989042,0.37112
1.02202,0.369782
1.05499,0.368443
1.08796,0.367105
1.12093,0.365767
1.15391,0.364428
1.18688,0.36309
1.21985,0.361752
1.25282,0.360414
1.2858,0.359075
1.08796,0.367105
1.12093,0.365767
1.14057,0.365676
1.17311,0.366473
1.20537,0.368694
1.23733,0.372339
1.26901,0.377408
1.3004,0.383901
1.3315,0.391817
1.36232,0.401157
1.39285,0.411921
1.42308,0.424109
1.45295,0.438113
1.04939,0.5572
1.07926,0.571203
1.10912,0.585204
1.13899,0.599205
1.16885,0.613206
1.19872,0.627206
1.22858,0.641207
1.25845,0.655208
1.28831,0.669209
1.31818,0.68321
1.34804,0.697211
1.37791,0.711212
1.40777,0.725213
1.2531,0.660243
1.28298,0.674251
1.29481,0.677685
1.32433,0.685192
1.35362,0.688366
1.38267,0.687205
1.41148,0.681712
1.44006,0.671884
1.4684,0.657723
1.49658,0.640554
1.52475,0.623385
1.55293,0.606216
1.5811,0.589047
1.5811,0.589047
1.60995,0.573085
1.63883,0.55711
1.6677,0.541134
1.69658,0.525159
1.72546,0.509183
1.75433,0.493208
1.78321,0.477232
1.81208,0.461257
1.85021,0.441543
1.87745,0.430607
1.9036,0.423031
1.92867,0.418815
1.76168,0.666832
1.78566,0.665976
1.80855,0.66848
1.83036,0.674344
1.85107,0.683568
1.8707,0.696152
1.88924,0.712095
1.90669,0.731399
1.92305,0.754062
1.93833,0.780086
1.95225,0.809719
1.96629,0.839585
1.98032,0.869452
1.94983,0.830723
1.96636,0.859394
1.98284,0.887984
1.99932,0.916573
